product_id;parent_id;sku;name;stock_now;sold_period;avg_daily;needed_for_cover;order_qty;stock_cover_days;status
218659378;0;769513;AKUKU A1231 - Okrycie kąpielowe -( 80x80 cm) - 100% bawełna - ecru;-2;9;0,146;3;5;0,0;ORDER
211348453;0;PR-000011;AVENT-ZESTAW: Butelka dla niemowląt 125ml + SMOCZEK uspokajający - 0 m+ (dla chłopca);0;1;0,016;1;1;0,0;ORDER
211347374;0;767497;B.O.1451  - Butelka antykolkowa - (260ml) - Babyono - Natural Nursing;0;1;0,016;1;1;0,0;ORDER
211347529;0;5907400;B.O.1479/01 - Kocyk Bambusowy - Dzianina  - (kremowy);0;1;0,016;1;1;0,0;ORDER
488379243;0;5907404;B.O.1479/03 - Kocyk Bambusowy - Dzianina  - (beżowy);0;1;0,016;1;1;0,0;ORDER
211348244;0;5908858;B.O.1552/01 - Okrycie kąpielowe frotte z kapturkiem (100x100cm) -100% Bawełna - (różowe);0;1;0,016;1;1;0,0;ORDER
211348256;0;5908863;B.O.1553/02 - Okrycie kąpielowe z kapturkiem - Bambusowe -  100x100cm (niebieskie);0;1;0,016;1;1;0,0;ORDER
555125262;555121210;5901435418079;B.O.1673 - Kocyk Bambusowy - Dzianina - Niebieski/04;0;1;0,016;1;1;0,0;ORDER
555125265;555121210;5901435418048;B.O.1673 - Kocyk Bambusowy - Dzianina - Różowy/01;0;1;0,016;1;1;0,0;ORDER
211347561;211347557;5906742;B.O.585/30 - Biustonosz do karmienia - NEUTRALNY - B 75-80;0;1;0,016;1;1;0,0;ORDER
481609522;0;773983;B.O.777/03 - Termometr do wody - TAKE CARE - niebieski;-1;1;0,016;1;2;0,0;ORDER
211347219;0;BAM000001;BAMBOOLOVE - PIELUSZKI JEDNORAZOWE - Rozmiar S - (25 szt.) - (3-8kg);0;8;0,129;2;2;0,0;ORDER
211348264;0;1068;BELLA - Wkładki laktacyjne MAMMA - (30 szt.);-3;176;2,846;40;43;0,0;ORDER
211347385;0;781342;BELLA Baby Happy Chusteczki nasączone - wit.E i Alantoina - (64 szt.);0;2;0,032;1;1;0,0;ORDER
554396300;554390053;BIBS-SZALWIA-12;BIBS - Smoczek - kauczuk - SZAŁWIA - 2 (6m+);-1;1;0,016;1;2;0,0;ORDER
561107702;561102178;;BIBS STUDIO - Smoczek uspokajający - (2-pak) - latex - baby blue / dusty blue - BIBS-STUDIO-BABYBLUE-DUSTYBLUE-3;0;156;2,523;36;36;0,0;ORDER
541213096;527590394;5901691889576;CANPOL 34/930(1) - SMOCZEK  - silikon orthodontic - SYMETRYCZNY - ( 0-6m, 6-18m) - MOUNTAINS żółte- 2 szt. - 0-6m;0;1;0,016;1;1;0,0;ORDER
481559348;0;774241;CANPOL 9/809 - Nożyczki + cążki + pilniczek;0;2;0,032;1;1;0,0;ORDER
211347477;0;789088;CHICCO 00002256400000 - Krem na brodawki - (30 ml);0;1;0,016;1;1;0,0;ORDER
211347241;211347237;000644;HORIZON-MAJTKI POPORODOWE SIATKA (2 szt.) - 38-40;0;7;0,113;2;2;0,0;ORDER
211348490;211348480;TCB.9504.SWEET_PINK.XL.01;Koszula do karmienia - (SWEET_PINK) - Doctor Nap - XL;-1;1;0,016;1;2;0,0;ORDER
211348476;211348472;TCB.4348.BEIGE.XL.01;Koszula do karmienia - (beige) - Doctor Nap - XL;0;1;0,016;1;1;0,0;ORDER
211348504;211348497;TCB.5336.DEEP_BLUE.M.01;Koszula do karmienia -( DEEP BLUE) - Doctor Nap - M;-1;2;0,032;1;2;0,0;ORDER
211348557;211348548;TM.9301.DARK_GREY.M.01;Koszula do karmienia -(DARK_GREY) -Doctor Nap - M;0;1;0,016;1;1;0,0;ORDER
211348572;211348548;TM.9301.DARK_GREY.XXL.01;Koszula do karmienia -(DARK_GREY) -Doctor Nap - XXL;0;1;0,016;1;1;0,0;ORDER
211348598;211348576;TCB.9992.GRAPHITE.XL.01;Koszula do karmienia -(GRAPHITE) - Doctor Nap - XL;0;3;0,049;1;1;0,0;ORDER
211348340;0;779079;MATEX - KOCYK - PRESTIGE bawełniany dwustronny -(Кozmiar 75x100);0;1;0,016;1;1;0,0;ORDER
211347488;0;5908623;NIVEA BABY - Mój pierwszy KREM  - (75 ml);0;2;0,032;1;1;0,0;ORDER
528601621;0;5912041;Rożek niemowlęcy - standard 75x75 cm - (MIMINU DESIGN, Żyrafki beżowo-różowa) - bawełna 100%;0;1;0,016;1;1;0,0;ORDER
557328676;557323535;ROZ-8003;Rożek niemowlęcy MIX - standard 80x80 cm - DWUSTRONNY - bawełna - Misie;-2;4;0,065;1;3;0,0;ORDER
211348653;211348651;SOC.2201.COSMOS__35_37.S.01;Skarpety damskie (COSMOS) Best Mom - Doctor Nap - 35-37;0;1;0,016;1;1;0,0;ORDER
585922067;585922056;TORBA-MANIY-NIEBIESKA;Torba do szpitala dla mamy M.A.N.I.Y z dolną komorą - Torba do szpitala dla mamy M.A.N.I.Y z dolną komorą - Kolor: Niebieski;0;1;0,016;1;1;0,0;ORDER
585922078;585922056;TORBA-MANIY-ROZOWA;Torba do szpitala dla mamy M.A.N.I.Y z dolną komorą - Torba do szpitala dla mamy M.A.N.I.Y z dolną komorą - Kolor: Różowy;0;1;0,016;1;1;0,0;ORDER
481559346;0;779923;AKUKU A0473 - Zestaw do pielęgnacji -  (APPLE CASE) - SZARY;6;115;1,860;27;21;3,2;ORDER
211348864;0;ZIA1005;Ziaja - Płyn do higieny intymnej - Mamma Mia - 300 ml;8;133;2,151;31;23;3,7;ORDER
211347499;211347497;783215;AKUKU A0549(50, 51, 52) - Majtki jednorazowe poporodowe - (5 szt.) - S;1;16;0,259;4;3;3,9;ORDER
211348857;0;ZIA1001;Ziajka - krem do pielęgnacji dzieci i niemowląt;11;165;2,668;38;27;4,1;ORDER
211348866;0;ZIA1002;Ziajka - maść na pośladki przeciw odparzeniom - 50 ml;11;166;2,685;38;27;4,1;ORDER
218659375;0;770702;Akuku A0394 - Termometr pływający do kąpieli - Żyrafa;13;181;2,927;41;28;4,4;ORDER
211347448;0;1009;ATK (MINIANIA) - Pielucha FLANELOWA - BIAŁA  - (80x70cm) - 1 szt.;12;159;2,571;37;25;4,7;ORDER
211347257;0;KIN000015;Kindii Pure -  Płatki Bawełniane Kosmetyczne Dla Niemowląt - (60szt);15;190;3,073;44;29;4,9;ORDER
211347303;0;764251;AKUKU A0307 - Szczotka i grzebień - z naturalnym włosiem -  BIAŁA;15;184;2,976;42;27;5,0;ORDER
211348455;0;1687;BELLA - Podkład higieniczny MAMMA - 34x11 cm z folią - (10 szt.);13;162;2,620;37;24;5,0;ORDER
211348762;0;A0004;Akuku A0004 - Butelka do karmienia - (125ml);15;179;2,895;41;26;5,2;ORDER
441386695;0;789437;CANPOL 2/118 - Gruszka do nosa;1;12;0,194;3;2;5,2;ORDER
211348834;0;30092;Pieluszka tetrowa wielorazowa  - BIAŁA  - (40x80 cm) - 1 szt.;20;209;3,380;48;28;5,9;ORDER
441386686;0;5913828;AKUKU A0710 - Bezpieczne PATYCZKI do uszu dla niemowląt - (60 szt.);18;185;2,992;42;24;6,0;ORDER
211348756;0;5903933668482;DADA Extra Care -PIELUSZKI JEDNORAZOWE-  Rozm. 1 - (2-5 kg) - 26 szt.;16;140;2,264;32;16;7,1;ORDER
211347285;0;BE0031;SENI SOFT SUPER - Podkłady higieniczne 40x60cm - (5 sztuk);18;154;2,491;35;17;7,2;ORDER
218604261;0;int-1025;BELLA chusteczki do higieny intymnej SENSITIV - 10 szt;23;173;2,798;40;17;8,2;ORDER
441386700;0;ROZ2190;Rożek niemowlęcy - standard 80x80 cm - BECIK OTULACZ DWUSTRONNY - bawełna;1;7;0,113;2;1;8,8;ORDER
218604264;0;16071319;Luba Tuli - chusteczki nawilżane dla dzieci - z aloesem-  (60 szt.);26;166;2,685;38;12;9,7;ORDER
211348766;0;5907193;AKUKU A0338 - Szczotka do butelek;20;121;1,957;28;8;10,2;ORDER
211348859;0;301601001;Bobini Baby - Żel do mycia ciała i włosów dla niemowląt - 2w1 - (300ml);30;182;2,943;42;12;10,2;ORDER
218690219;0;PR-0009;Pieluszka tetrowa - DRUK - (70X80) - mix kolorów;36;197;3,186;45;9;11,3;ORDER
561026323;561024488;PIEL-MUS-38X38-1-MIS-SPIOCH;Pieluszka muślinowa - ulewajka - 38x38 cm -  100% bawełna - 1-Miś Śpioch;3;16;0,259;4;1;11,6;ORDER
211348234;0;786073;AKUKU A0069 - Podkład poporodowy - SLIM;17;87;1,407;20;3;12,1;ORDER
481239411;0;5901691870130;CANPOL 34/920 - Smoczek silikonowy - (0+m) - SYMETRYCZNY - EXOTIC Koala;18;85;1,375;20;2;13,1;ORDER
211348835;0;TORBA05-L;PIKOWANA TORBA do szpitala z NIEDŹWIEDZIEM -  Rozmiar: L;13;58;0,938;14;1;13,9;ORDER
211348770;0;GAZ100-5;Chusteczki dezynfekcyjne nasączone alkoholem 70% - APTEO - (30 x 30 mm) - 4 szt.;43;190;3,073;44;1;14,0;ORDER
211347495;0;785537;AKUKU A0501 - Podkład jednorazowy 60x90 cm SENSITIVE  - (10 szt.);16;70;1,132;16;0;14,1;OK
211348307;0;5905012;CANPOL 78/007 - Dyskretne podpaski poporodowe - ze Skrzydełkami Day - (10 szt.);4;15;0,243;4;0;16,5;OK
548096367;548087959;5907644012411;AKUKU A1231(3,8) - RĘCZNIK kąpielowy - z kapturkiem - (80 x 80 cm) - Beige;13;48;0,776;11;0;16,7;OK
344923135;0;ROZEK8080;Rożek niemowlęcy - standard 80x80 cm - (na rzep) - bawełna 100% - SZARY W GWIAZDKI;6;20;0,323;5;0;18,5;OK
340114298;0;5905046;CANPOL 14/000 - Maść lanolinowa - do brodawek sutkowych - (7 g);8;26;0,420;6;0;19,0;OK
211348298;211348287;774004;CANPOL 73/001(2)  - Wielorazowe majtki poporodowe - SIATECZKOWE - (2szt.) - L/XL;4;13;0,210;3;0;19,0;OK
211347504;211347497;783217;AKUKU A0549(50, 51, 52) - Majtki jednorazowe poporodowe - (5 szt.) - L;39;119;1,925;27;0;20,3;OK
218604257;0;A0003;AKUKU A0003 - Płatki kosmetyczne dla niemowląt - ( 0m+ ) - 60szt.;1;3;0,049;1;0;20,6;OK
211348373;0;5905219;B.O.348/07 - Pieluszki - MUŚLINOWE - super miękkie;1;3;0,049;1;0;20,6;OK
344923144;0;RZCH8080;Rożek niemowlęcy - standard 80x80 cm - (na rzep) - bawełna 100%- DLA CHŁOPCA;1;3;0,049;1;0;20,6;OK
211348355;0;786735;AKUKU A0258 - Podkład Peva 55x70cm -  Sowy Szare;8;20;0,323;5;0;24,7;OK
442221156;0;MP362218;Organizer na pieluchy i akcesoria - PLECIONY- 3 przegrody, uchwyty;2;5;0,081;2;0;24,7;OK
211347489;0;790025;AKUKU A0030 - Nawilżany papier toaletowy - (50 szt.);7;16;0,259;4;0;27,1;OK
441386682;0;5912744;AKUKU A0683K - Kompres - ŻELOWY - do okolic intymnych;5;11;0,178;3;0;28,1;OK
442203238;0;ORG-MISH-1;Organizer na pieluchy i akcesoria - z misiem - (37,5 × 25 × 18 cm);5;11;0,178;3;0;28,1;OK
211348840;0;NACL5AMP;ROZTWÓR FIZJOLOGICZNY - INhalacja soli - 5 AMPUŁEK;89;194;3,137;44;0;28,4;OK
211347368;0;5907192;AKUKU A0573 - Szczotka do butelek Miś - (RÓŻOWA);29;63;1,019;15;0;28,5;OK
218659373;0;A0040;AKUKU A0040 - ZESTAW DO MANICURE;32;68;1,100;16;0;29,1;OK
211347364;0;783369;AKUKU A0031 - Jednorazowe chusteczki nawilżane wodą - (70 szt.);11;23;0,372;6;0;29,6;OK
218659382;0;PR-0003;FARA - Pielucha FLANELOWA   - JEDNOKOLOROWA - (70x80cm);12;25;0,404;6;0;29,7;OK
211348449;0;774008;..CANPOL 78/001 - Oddychające podkłady poporodowe NA NOC -  (10szt.);8;16;0,259;4;0;30,9;OK
211348404;0;5905224;B.O.397/09 - Naturalne pieluszki - z włókien bambusa - NATURAL BAMBOO;1;2;0,032;1;0;30,9;OK
211347470;0;760757;BAMBINO 83671 - Żel do mycia ciała i włosów - 2w1 - (400ml);2;4;0,065;1;0;30,9;OK
527620588;0;5903407363127;CANPOL 1/661 -  Ręczniki bambusowe dla niemowląt i dzieci (20x20cm) - 120szt.;3;6;0,097;2;0;30,9;OK
211347260;0;KIN000017;KINDII PURE KIN000017 - PATYCZKI dla niemowląt (60szt.);2;4;0,065;1;0;30,9;OK
211348516;211348497;TCB.5336.DEEP_BLUE.XL.01;Koszula do karmienia -( DEEP BLUE) - Doctor Nap - XL;1;2;0,032;1;0;30,9;OK
211348852;0;TORBA03;Torba do szpitala-03;1;2;0,032;1;0;30,9;OK
211348778;0;5902704992603;Jednorazowe nakładki na toaletę -  Biodegradowalne podkładki - (8 szt.);24;43;0,695;10;0;34,5;OK
211347399;0;5909557;CANPOL 1/658 - SUCHE CHUSTECZKI BAMBUSOWE dla niemowląt - (100 szt.);3;5;0,081;2;0;37,1;OK
211348311;0;5905013;CANPOL 78/008 - Dyskretne podpaski poporodowe - ze Skrzydełkami Night- (8 szt. );9;15;0,243;4;0;37,1;OK
402411534;0;A0684;AKUKU A0684 -  Butelka do podmywania - Peri - (350 ml);13;21;0,340;5;0;38,3;OK
220271652;0;WC-001;Nakładka sedesowa jednorazowa - 1 szt.;96;150;2,426;34;0;39,6;OK
211347299;0;783045;AKUKU A0015 - Zestaw pielęgnacyjny - Grey HOOLIGANS;2;3;0,049;1;0;41,2;OK
548096361;548087959;5907644012336;AKUKU A1231(3,8) - RĘCZNIK kąpielowy - z kapturkiem - (80 x 80 cm) - Różowy;2;3;0,049;1;0;41,2;OK
211348378;0;5905220;B.O.348/08-  Pieluszki - MUŚLINOWE - super miękkie;6;9;0,146;3;0;41,2;OK
211348268;0;777085;CANPOL 1/653 - Wkładki laktacyjne  - (30 szt.);4;6;0,097;2;0;41,2;OK
541258034;0;5901691890305;CANPOL 51/034 - TASIEMKA do smoczka (uspokajającego) - MOUNTAINS - yellow;2;3;0,049;1;0;41,2;OK
211347275;0;LI0018;LINOMAG - Żel do mycia ciała i głowy - dla dzieci i niemowląt - (200 ML);2;3;0,049;1;0;41,2;OK
557290008;557280802;59014214336355;Rożek niemowlęcy MUŚLINOWY - 75x75 cm - z kokardą - bawełna - MISIE jasne;2;3;0,049;1;0;41,2;OK
402411525;0;5901887032601;SZAMPON z keratyną  - Kozie Mleko - Ziaja - 400ml;11;16;0,259;4;0;42,5;OK
488354685;0;5907644005345;AKUKU A0534 - Kompresy żelowe na piersi - (2 szt);5;7;0,113;2;0;44,2;OK
415878915;0;5902814;CANPOL 34/920 - Smoczek silikonowy - SYMETRYCZNY - (0-6m) - Panda;35;48;0,776;11;0;45,1;OK
415878919;0;5908242;CANPOL 34/924 Smoczek uspokajający silikonowy - SYMETRYCZNY- (0-6 m) - Animals -(niebieski);33;43;0,695;10;0;47,5;OK
211348291;211348287;774006;CANPOL 73/001(2)  - Wielorazowe majtki poporodowe - SIATECZKOWE - (2szt.) - S/M;7;9;0,146;3;0;48,1;OK
211347508;211347497;783218;AKUKU A0549(50, 51, 52) - Majtki jednorazowe poporodowe - (5 szt.) - XL;15;18;0,291;5;0;51,5;OK
211348303;0;774005;CANPOL 73/003 - Wysokochłonne podkłady poporodowe - (10szt.);5;6;0,097;2;0;51,5;OK
527173978;527170972;KL-Brąz-39;Klapki damskie – Brązowy - 39;5;6;0,097;2;0;51,5;OK
211348745;211348728;TORBA-010-BLUE;Torba do szpitala-010 - Blue;40;48;0,776;11;0;51,5;OK
402411522;0;5901887032595;ODŻYWKA  z keratyną (kondycjonująca) - Kozie Mleko - Ziaja - (200 ml);13;15;0,243;4;0;53,6;OK
211347307;0;764252;AKUKU A0308 -  Zestaw manicure - NIEBIESKI;1;1;0,016;1;0;61,8;OK
211348239;0;768071;AKUKU A0369 - Podkłady poporodowe - (10szt.);1;1;0,016;1;0;61,8;OK
211347501;211347497;783216;AKUKU A0549(50, 51, 52) - Majtki jednorazowe poporodowe - (5 szt.) - M;12;12;0,194;3;0;61,8;OK
211348451;0;PR-000007;AVENT-ZESTAW:  Butelka dla niemowląt 125 ml + SMOCZEK uspokajający 0m+ (2 szt.);2;2;0,032;1;0;61,8;OK
211347371;0;767399;B.O.1450 - Butelka antykolkowa - (180ml) - Babyono - Natural Nursing;1;1;0,016;1;0;61,8;OK
211348391;0;5908609;B.O.348/12 - Pieluszki - MUŚLINOWE - super miękkie;2;2;0,032;1;0;61,8;OK
211347378;0;776627;B.O.398/03 - Zestaw do pielęgnacji paznokci - Dla dzieci i niemowląt - (SZARY) TAKE CARE;3;3;0,049;1;0;61,8;OK
211347463;0;12296;BAMBINO 83649 - Krem pielęgnacyjny z D-PANTENOLEM - 200ml;3;3;0,049;1;0;61,8;OK
211347323;0;BE0023;BELLA BABY HAPPY NEWBORN- pieluszki jednorazowe (1) -  2-5kg -  (42szt.);1;1;0,016;1;0;61,8;OK
484632644;0;1001000244;BIBS (1001000244) - Smoczek anatomiczny - (kauczuk) - (0+) - RÓŻOWY - 1 szt;1;1;0,016;1;0;61,8;OK
211347416;0;788856;CHICCO 00006569200000 - SZCZOTKA+GRZEBIEŃ - naturalne włosie -  NIEBIESKA;1;1;0,016;1;0;61,8;OK
211347419;0;788787;CHICCO 00081311300000 - Butelka NF - Plastikowa 0m+ (150 ml) NEUTRALNA;1;1;0,016;1;0;61,8;OK
211348786;211348782;KL-WHITE-36;Klapki damskie - biały - 36;1;1;0,016;1;0;61,8;OK
211348315;0;11130;LANSINOH - Lanolina HPA - krem na brodawki sutkowe - (40 ml);1;1;0,016;1;0;61,8;OK
517219911;0;5900558000239;LINOMAG - BALSAM - dla dzieci i niemowląt - (200Ml);2;2;0,032;1;0;61,8;OK
517219481;0;5900558000321;LINOMAG - KREM BOBO A+E - (50ML);1;1;0,016;1;0;61,8;OK
211347426;0;789385;LOVI 22/905 - SMOCZEK silikonowy dynamiczny 2 szt. - (0-3m) - Harmony Girl;1;1;0,016;1;0;61,8;OK
211347486;0;5908630;NIVEA BABY (80590) -  Oliwka pielęgnacyjna - (200 ml);1;1;0,016;1;0;61,8;OK
551388866;0;5901421433635;Rożek niemowlęcy MUŚLINOWY - 75x75 cm - z kokardą - bawełna;2;2;0,032;1;0;61,8;OK
211347351;0;SM0011;SKARB MATKI - Pielęgnacyjny Krem Ochronny - dla niemowląt i dzieci - 75ml;3;3;0,049;1;0;61,8;OK
211347354;0;001352;SKARB MATKI - Puder - dla niemowląt i dzieci - 120g;3;3;0,049;1;0;61,8;OK
211348846;0;TORBA01;Torba do szpitala-01;1;1;0,016;1;0;61,8;OK
548096364;548087959;5907644012381;AKUKU A1231(3,8) - RĘCZNIK kąpielowy - z kapturkiem - (80 x 80 cm) - Szary;7;6;0,097;2;0;72,1;OK
211348739;211348728;TORBA-010-PINK;Torba do szpitala-010 - Pink;73;61;0,987;14;0;74,0;OK
211348276;211348272;5908536;CANPOL 16/000(1) - Majtki dla kobiet w ciąży i po porodzie - (2 szt.) - S/M;6;5;0,081;2;0;74,2;OK
211347246;211347237;000646;HORIZON-MAJTKI POPORODOWE SIATKA (2 szt.) - 40-44;6;5;0,081;2;0;74,2;OK
211348862;0;ZIA1004;Ziaja - antyperspirant;6;5;0,081;2;0;74,2;OK
211347295;0;774007;..CANPOL 78/002 - Wielofunkcyjne  PODKŁADY HIGIENICZNE jednorazowe - 60x90 -  (10szt.) - z naklejką;5;4;0,065;1;0;77,3;OK
211347493;211347492;17138;AKUKU A0234(5) - Majtki siateczkowe wielorazowe - (2 szt) - L;7;5;0,081;2;0;86,6;OK
211348733;211348728;TORBA-010-NAVY;Torba do szpitala-010 - Navy;38;26;0,420;6;0;90,4;OK
211348386;0;5908608;B.O.348/11 - Pieluszki - MUŚLINOWE - super miękkie;3;2;0,032;1;0;92,7;OK
211348440;0;783184;B.O.599 - Podkłady poporodowe NIGHT & DAY - (10szt.);3;2;0,032;1;0;92,7;OK
488385807;0;95866;BAMBINO 3w1 - Chusteczki emolientowe hipoalergiczne - dla niemowląt dzieci - (57 szt.);3;2;0,032;1;0;92,7;OK
484634196;0;1001000250;BIBS (1001000250) - Smoczek anatomiczny - (kauczuk) - (0+) - SZAŁWIA - 1 szt;3;2;0,032;1;0;92,7;OK
211348800;211348782;KL-WHITE-39;Klapki damskie - biały - 39;6;4;0,065;1;0;92,7;OK
211347268;0;LI0003;LINOMAG - Krem z tlenkiem Cynku - (50 ML);3;2;0,032;1;0;92,7;OK
211348750;211348728;TOPBA-010-BURGUNDY;Torba do szpitala-010 - Burgundy;12;8;0,129;2;0;92,7;OK
211347405;0;5905014;CANPOL 78/006 - Wielofunkcyjne podklady higieniczne - (60x60 cm);5;3;0,049;1;0;103,1;OK
211347249;211347237;000673;HORIZON-MAJTKI POPORODOWE SIATKA (2 szt.) - 44-46;5;3;0,049;1;0;103,1;OK
441416044;0;MIS8888;Skarpetki niemowlęce - z misiami - (0-3 m);58;33;0,534;8;0;108,7;OK
481559354;0;1001000245;BIBS - Smoczek anatomiczny - (kauczuk) - (0+) - VANILLA - 1 szt;11;6;0,097;2;0;113,4;OK
211348774;0;GUM01;Gumki do włosów elastyczne (3 szt.);84;43;0,695;10;0;120,8;OK
211347490;0;5907675;AKUKU A0144 - Podkład higieniczny jednorazowy 60x90 cm -  proMED - (20 szt.);2;1;0,016;1;0;123,7;OK
539322644;0;167001;B.O. 1670/01 - SMOCZEK - anatomiczny - silikon - świecący - (0m+) - 2 szt. - brąz/beż;4;2;0,032;1;0;123,7;OK
555860308;211347533;5901435417249;B.O.1647/(1,2,3) - Kocyk  bawełniany - Dzianinynowy -  Beżowy;2;1;0,016;1;0;123,7;OK
555772806;555121210;5901435418062;B.O.1673 - Kocyk Bambusowy - Dzianina - Beżowy/03;2;1;0,016;1;0;123,7;OK
211347542;211347537;12840;B.O.500 - Jednorazowe Majtki poporodowe - 5 szt. - M;2;1;0,016;1;0;123,7;OK
527527943;0;5901691804746;CANPOL 2/417 - Szczotka + grzebień do włosów -(miękka) -  GOOSE;2;1;0,016;1;0;123,7;OK
481559339;0;5909780;CANPOL 2/424 - Szczotka + grzebień do włosów -(miękka) -  NIEBIESKA;2;1;0,016;1;0;123,7;OK
541189128;527557015;5901691887992;CANPOL 35/242(3) - BUTELKA antykolkowa - EasyStart MOUNTAINS BEIGE - (120ml / 240ml) - 120 ml (0+);2;1;0,016;1;0;123,7;OK
211348820;211348816;KL-PINK-37;Klapki damskie - Różowy - 37;4;2;0,032;1;0;123,7;OK
527173976;527170972;KL-Brąz-37;Klapki damskie – Brązowy - 37;6;3;0,049;1;0;123,7;OK
211347265;0;LAN052;LANSINOH - Butelka do karmienia - SZKLANA ze smoczkiem - (160ML);2;1;0,016;1;0;123,7;OK
481658589;0;710132050001;PIKOWANA TORBA do szpitala z haftem gałązek OLIWNYCH  - Rozmiar: L;6;3;0,049;1;0;123,7;OK
218659388;0;5911201;Rożek niemowlęcy - standard 75x75 cm -(MIMINU DESIGN Misie błękit) - bawełna 100%;2;1;0,016;1;0;123,7;OK
344448114;0;RZDG8080;Rożek niemowlęcy - standard 80x80 cm - (na rzep) - bawełna 100%- DLA DZIEWCZYNKI;4;2;0,032;1;0;123,7;OK
557290010;557280802;5901421433628;Rożek niemowlęcy MUŚLINOWY - 75x75 cm - z kokardą - bawełna - Zajączki;2;1;0,016;1;0;123,7;OK
508220258;0;ROZ023366;Rożek niemowlęcy Teddy - standard 80x80 cm - DWUSTRONNY - bawełna;2;1;0,016;1;0;123,7;OK
211347547;211347537;1740;B.O.500 - Jednorazowe Majtki poporodowe - 5 szt. - L;5;2;0,032;1;0;154,6;OK
230456218;0;TEC-A4;Teczka na dokumenty -  rozmiar A4 - (mix kolorów);80;32;0,518;8;0;154,6;OK
211347474;0;782708;CANPOL 3/115 - Bezpieczne patyczki dla niemowląt - (55 szt.);8;3;0,049;1;0;164,9;OK
