legacy_id,title,old_handle,new_handle,seo_title_updated,seo_description_updated,handle_updated,redirect_created,success,error
9816077205837,AVENT-ZESTAW:  Butelka dla niemowląt 125 ml + SMOCZEK uspokajający 0m+ (dla dziewczynki),avent-zestaw-scy900-01-responsywna-1,avent-zestaw-butelka-niemowlat-125-ml-smoczek-uspokajajacy,True,True,True,True,True,
9816081236301,AVENT-ZESTAW: Butelka dla niemowląt 125ml + SMOCZEK uspokajający - 0 m+ (dla chłopca),avent-zestaw-scy900-01-responsywna-2,avent-zestaw-butelka-niemowlat-125-ml-smoczek-uspokajajacy-2,True,True,True,True,True,
9870207320397,Torba do szpitala-03,torba-do-szpitala-1,torba-do-szpitala-03,True,True,True,True,True,
9870213415245,Torba do szpitala-02,torba-do-szpitala-2,torba-do-szpitala-02,True,True,True,True,True,
9870226653517,Torba do szpitala-01,torba-do-szpitala-3,torba-do-szpitala-01,True,True,True,True,True,
9916729557325,Klapki damskie - Żółty,klapki-damskie-bialy-1,klapki-damskie-zolty,True,True,True,True,True,
9916730147149,Klapki damskie - Różowy,klapki-damskie-rozowy-1,klapki-damskie-rozowy,True,True,True,True,True,
10489858523469,BIBS (50171216) - BUTELKA - (SILIKON) - ŚREDNI PRZEPŁYW - (270 ML) - KOŚĆ SŁONIOWA (Copy),bibs-50171216-butelka-silikon-sredni-przeplyw-270-ml-kosc-sloniowa-copy,bibs-butelka-silikon-sredni-przeplyw-270-ml-kosc,True,True,True,True,True,
10519344120141,Torba do szpitala dla MAMY i NOWORODKA – gotowa wyprawka PODSTAWOWA,podstawowy-md,torba-do-szpitala-mamy-noworodka-gotowa-wyprawka-podstawowa,True,True,True,True,True,
10523326054733,Torba do szpitala dla DLA MAMY I NOWORODKA – gotowa wyprawka KOMPLETNA,podstawowy-md-2,torba-do-szpitala-mamy-noworodka-gotowa-wyprawka-kompletna,True,True,True,True,True,
10537613984077,Torba do szpitala dla noworodka - gotowa wyprawka ROZSZERZONA,torba-do-szpitala-dla-noworodka-gotowa-wyprawka-premium-1,torba-do-szpitala-noworodka-gotowa-wyprawka-rozszerzona,True,True,True,True,True,
10537616703821,Torba do szpitala dla noworodka - gotowa wyprawka KOMPLETNA,torba-do-szpitala-dla-noworodka-gotowa-wyprawka-premium-2,torba-do-szpitala-noworodka-gotowa-wyprawka-kompletna,True,True,True,True,True,
10558848336205,Torba do szpitala dla DLA MAMY I NOWORODKA – gotowa wyprawka ROZSZERZONA,podstawowy-md-1,torba-do-szpitala-mamy-noworodka-gotowa-wyprawka-rozszerzona,True,True,True,True,True,
10588679831885,BIBS - Smoczek - kauczuk - SZAŁWIA,bibs-1001000250-smoczek-anatomiczny-kauczuk-0-szalwia-1-szt-copy,bibs-smoczek-kauczuk-szalwia,True,True,True,True,True,
10594690138445,B.O.1673 - Kocyk Bambusowy - Dzianina,b-o-1673-01-kocyk-bambusowy-dzianina-rozowy-copy,b-o-kocyk-bambusowy-dzianina,True,True,True,True,True,
10599592624461,Rożek niemowlęcy MUŚLINOWY - 75x75 cm - z kokardą - bawełna,rozek-niemowlecy-muslinowy-75x75-cm-z-kokarda-bawelna-copy,rozek-niemowlecy-muslinowy-75-x-cm-kokarda-bawelna,True,True,True,True,True,
10606522073421,BIBS STUDIO - Smoczek uspokajający - (2-pak) - latex - baby blue / dusty blue,bibs-liberty-smoczek-uspokajajacy-2-pak-latex-rozowy-copy,bibs-studio-smoczek-uspokajajacy-2-pak-latex-baby,True,True,True,True,True,
10619176747341,PIKOWANA TORBA do szpitala z MOTYWEM GWIAZDEK I KSIĘŻYCA -  Rozmiar: L,pikowana-torba-do-szpitala-z-niedzwiedziem-rozmiar-l-copy,pikowana-torba-do-szpitala-motywem-gwiazdek-ksiezyca-l,True,True,True,True,True,
10619255030093,ORGANIZER na akcesoria niemowlęce - w stylu  BOHO,organizer-na-pieluchy-i-akcesoria-pleciony-3-przegrody-uchwyty-copy,organizer-akcesoria-niemowlece-w-stylu-boho,True,True,True,True,True,
10621081583949,PIKOWANA TORBA dla mamy i niemowlęcia  – mleczna Z MOTYWEM MISIÓW,pikowana-torba-do-szpitala-z-niedzwiedziem-rozmiar-l-copy-1,pikowana-torba-mamy-niemowlecia-mleczna-motywem-misiow,True,True,True,True,True,
10624865861965,Huggies Extra Care – PIELUSZKI JEDNORAZOWE -  Rozmiar 1 - (2–5 kg) - 26 szt.,dada-extra-care-pieluszki-jednorazowe-rozm-1-2-5-kg-26-szt-copy,huggies-extra-care-pieluszki-jednorazowe-1-25-kg,True,True,True,True,True,
9756449374541,Bocioland - PODKŁAD JENORAZOWY - 60X90cm - (10szt),bocioland-bl151-podklad-jenorazowy-60x90-cm-op-10-szt,bocioland-bl151-podklad-jenorazowy-60x90-cm-op-10-szt,True,True,False,False,True,
9756449407309,SENI SOFT SUPER - Podkłady higieniczne 40x60cm - (5 sztuk),bella-podkl-a-5szt-hig-40x60-seni-soft-super,bella-podkl-a-5szt-hig-40x60-seni-soft-super,True,True,False,False,True,
9756449472845,HORIZON-MAJTKI POPORODOWE SIATKA (2 szt.),horizon-majtki-poporodowe-siatka-38-40-a-2szt,horizon-majtki-poporodowe-siatka-38-40-a-2szt,True,True,False,False,True,
9756449669453,OLA BABY - Chusteczki nawilżane z alantoiną - (72 szt.),ola-baby-chusteczki-nawilzane-z-alantoli-na-a-72szt,ola-baby-chusteczki-nawilzane-z-alantoli-na-a-72szt,True,True,False,False,True,
9756449702221,Majtki ciążowe Medela - Rozmiar L,me-figi-l-bialy,me-figi-l-bialy,True,True,False,False,True,
9756449767757,CHICCO- CHUSTECZKI DO PIELĘGNACJI PIERSI 16SZT,chicco-916500-chusteczki-do-pielegnacji-piersi-16szt,chicco-916500-chusteczki-do-pielegnacji-piersi-16szt,True,True,False,False,True,
9756449800525,CHICCO - Chusteczki Pielęgnacyjne - (72szt)  0m+,chicco-916310-chusteczki-pielegnacyjne-72szt-0m,chicco-916310-chusteczki-pielegnacyjne-72szt-0m,True,True,False,False,True,
9756449866061,CHICCO- CHUSTECZKI DO PIELĘGNACJI PIERSI 72SZT,chicco-916600-chusteczki-do-pielegnacji-piersi-72szt,chicco-916600-chusteczki-do-pielegnacji-piersi-72szt,True,True,False,False,True,
9756449931597,KINDII PURE KIN000017 - PATYCZKI dla niemowląt (60szt.),kindii-patyczki-a-60szt-pudelko-pure,kindii-patyczki-a-60szt-pudelko-pure,True,True,False,False,True,
9756449997133,KINDII (HAR02DZ040) - PURE WATER 99% - CHUSTECZKI Wodne 60 szt.,kindii-chusteczki-a-60szt-pure-water-99-har02dz04,kindii-chusteczki-a-60szt-pure-water-99-har02dz04,True,True,False,False,True,
9756450029901,Kindii Pure -  Płatki Bawełniane Kosmetyczne Dla Niemowląt - (60szt),kindii-platki-baby-a-60szt-12863,kindii-platki-baby-a-60szt-12863,True,True,False,False,True,
9756450128205,LANSINOH - Butelka do karmienia - SZKLANA ze smoczkiem - (160ML),lansinoh-butelka-do-karmienia-szklana-160ml,lansinoh-butelka-do-karmienia-szklana-160ml,True,True,False,False,True,
9756450160973,"SKARB MATKI - Pomadka Ochronna - dla dzieci o smaku kokosa i wanilii - 6,5g",skarb-matki-pomadka-ochronna-dla-dzieci-o-smaku-kokosa-i-wanilii,skarb-matki-pomadka-ochronna-dla-dzieci-o-smaku-kokosa-i-wanilii,True,True,False,False,True,
9756450193741,"SKARB MATKI - Pomadka Ochronna - dla dzieci o smaku malinowym - 6,5g",skarb-matki-pomadka-ochronna-dla-dzieci-smak-malinowy,skarb-matki-pomadka-ochronna-dla-dzieci-smak-malinowy,True,True,False,False,True,
9756450259277,LINOMAG - Puder dla dzieci i niemowląt - (100g),linomag-puder-100g-hig-kosm-dla-dzieci-i-niemowlat-k056,linomag-puder-100g-hig-kosm-dla-dzieci-i-niemowlat-k056,True,True,False,False,True,
9756450292045,LINOMAG - Żel do mycia ciała i głowy - dla dzieci i niemowląt - (200 ML),linomag-zel-do-mycia-ciala-i-glowy-dla-dzieci-i-niemowlat-200-ml-k035,linomag-zel-do-mycia-ciala-i-glowy-dla-dzieci-i-niemowlat-200-ml-k035,True,True,False,False,True,
9756450324813,LINOMAG - Krem z tlenkiem Cynku - (50 ML),linomag-krem-z-tlenkiem-cynku-50-ml-k014,linomag-krem-z-tlenkiem-cynku-50-ml-k014,True,True,False,False,True,
9756450357581,BAMBOOLOVE - PIELUSZKI JEDNORAZOWE - Rozmiar XS - (27szt) - (2-4kg),bamboolove-pieluszki-jednorazowe-r-xs-27szt,bamboolove-pieluszki-jednorazowe-r-xs-27szt,True,True,False,False,True,
9756450488653,BAMBOOLOVE - PIELUSZKI JEDNORAZOWE - Rozmiar S - (25 szt.) - (3-8kg),bamboolove-pieluszki-jednorazowe-rozm-s-25szt,bamboolove-pieluszki-jednorazowe-rozm-s-25szt,True,True,False,False,True,
9756450521421,BAMBOOLOVE - PIELUSZKI JEDNORAZOWE - Rozmiar M - (24 szt.) - (6-11kg),bamboolove-pieluszki-jednorazowe-rozm-m-24szt,bamboolove-pieluszki-jednorazowe-rozm-m-24szt,True,True,False,False,True,
9756450554189,BAMBOOLOVE - Chusteczki nawilżane - Bambusowe - (60 szt.),bamboolove-bambusowe-chusteczki-nawilzan-e-60szt,bamboolove-bambusowe-chusteczki-nawilzan-e-60szt,True,True,False,False,True,
9756450619725,Bella Baby Happy Papierowe Patyczki Higieniczne 56Szt,bella-patyczki-a-56-szt-baby-happy-papierowe-patyczki,bella-patyczki-a-56-szt-baby-happy-papierowe-patyczki,True,True,False,False,True,
9756450685261,BELLA BABY HAPPY NEWBORN- pieluszki jednorazowe (1) -  2-5kg -  (42szt.),bella-newborn-a-42szt-pieluszki-hig-2-5-kg,bella-newborn-a-42szt-pieluszki-hig-2-5-kg,True,True,False,False,True,
9756450718029,BELLA HAPPY 0 BEFORE NEWBORN -  Pieluszki dla wcześniaków  do 2 kg - (46 szt.),bella-happy-before-newborn-a-46szt-pieluszki-dla-wczesniakow,bella-happy-before-newborn-a-46szt-pieluszki-dla-wczesniakow,True,True,False,False,True,
9756450750797,SKARB MATKI - Puder - dla niemowląt i dzieci - 120g,skarb-matki-puder-dla-niemowlat-i-dzieci-120g,skarb-matki-puder-dla-niemowlat-i-dzieci-120g,True,True,False,False,True,
9756450816333,SKARB MATKI-FEMINA - Pianka do Higieny Intymnej - 250ml,skarb-matki-femina-pianka-do-higieny-int-ymnej-250ml,skarb-matki-femina-pianka-do-higieny-int-ymnej-250ml,True,True,False,False,True,
9756450881869,SKARB MATKI - Delikatna Pianka do mycia niemowląt - 250ml,skarb-matki-delikatna-pianka-do-mycia-niemowlat-250ml,skarb-matki-delikatna-pianka-do-mycia-niemowlat-250ml,True,True,False,False,True,
9756450947405,SKARB MATKI- Oliwka Pielęgnacyjna - w żelu z witaminą E - 125ml,skarb-matki-oliwka-pielegnacyjna-w-zelu-125-m-z-witamina-e,skarb-matki-oliwka-pielegnacyjna-w-zelu-125-m-z-witamina-e,True,True,False,False,True,
9756451045709,SKARB MATKI - Pielęgnacyjny Krem Ochronny - dla niemowląt i dzieci - 75ml,skarb-matki-pielegnacyjny-krem-ochronny-dla-niemowlat-i-dzieci-75ml,skarb-matki-pielegnacyjny-krem-ochronny-dla-niemowlat-i-dzieci-75ml,True,True,False,False,True,
9756451078477,BIAŁY JELEŃ hipoalergiczna emulsja do HIGIENY INTYMNEJ KOZIE MLEKO 265ml,bialy-jelen-emulsja-intymna-kozie-mleko-141700,bialy-jelen-emulsja-intymna-kozie-mleko-141700,True,True,False,False,True,
9756451111245,BIAŁY JELEŃ Premium Hipoalergiczna emulsja do HIGIENY INTYMNEJ Z SZAŁWIĄ I OGÓRECZNIKIEM 265ml,bialy-jelen-emulsja-intymna-szalwia-i-ogorek-265ml-141274,bialy-jelen-emulsja-intymna-szalwia-i-ogorek-265ml-141274,True,True,False,False,True,
9790711562573,AKUKU A0307 - Szczotka i grzebień - z naturalnym włosiem -  BIAŁA,akuku-a0307-szczotka-i-grzebien-z-naturalnym-wlosiem-biala,akuku-a0307-szczotka-i-grzebien-z-naturalnym-wlosiem-biala,True,True,False,False,True,
9790711628109,AKUKU A0015 - Zestaw pielęgnacyjny - Grey HOOLIGANS,akuku-a0015-zestaw-pielegnacyjny-grey-hooligans,akuku-a0015-zestaw-pielegnacyjny-grey-hooligans,True,True,False,False,True,
9790711824717,AKUKU A0495 - Termometr do kąpieli - biała OWCA,akuku-a0495-termometr-do-kapieli-biala-owca,akuku-a0495-termometr-do-kapieli-biala-owca,True,True,False,False,True,
9790711857485,AKUKU A0395 - Termometr do kąpieli - Rybka Rico,akuku-a0395-termometr-do-kapieli-rybka-rico,akuku-a0395-termometr-do-kapieli-rybka-rico,True,True,False,False,True,
9790711955789,AKUKU A0308 -  Zestaw manicure - NIEBIESKI,akuku-a0308-zestaw-manicure-niebieski,akuku-a0308-zestaw-manicure-niebieski,True,True,False,False,True,
9790712086861,NIVEA BABY TODDIES -  Chusteczki nawilżane dla dzieci - łagodne - (57szt.),nivea-baby-80571-chusteczki-toddies-a57,nivea-baby-80571-chusteczki-toddies-a57,True,True,False,False,True,
9790712217933,CANPOL 34/920 - Smoczek silikonowy - (0-6m) - symetryczny EXOTIC Lama,canpol-34-920-smoczek-silikonowy-0-6m-symetryczny-exotic-lama,canpol-34-920-smoczek-silikonowy-0-6m-symetryczny-exotic-lama,True,True,False,False,True,
9790712283469,..CANPOL 78/002 - Wielofunkcyjne  PODKŁADY HIGIENICZNE jednorazowe - 60x90 -  (10szt.) - z naklejką,canpol-78-002-wielofunkcyjne-jednorazowe-podklady-higieniczne-10szt-z-naklejka,canpol-78-002-wielofunkcyjne-jednorazowe-podklady-higieniczne-10szt-z-naklejka,True,True,False,False,True,
9790712447309,CANPOL 1/658 - SUCHE CHUSTECZKI BAMBUSOWE dla niemowląt - (100 szt.),canpol-1-658-suche-chusteczki-bambusowe-dla-niemowlat-100-szt,canpol-1-658-suche-chusteczki-bambusowe-dla-niemowlat-100-szt,True,True,False,False,True,
9790712545613,AKUKU A0031 - Jednorazowe chusteczki nawilżane wodą - (70 szt.),akuku-a0031-jednorazowe-chusteczki-nawilzane-woda-70-szt,akuku-a0031-jednorazowe-chusteczki-nawilzane-woda-70-szt,True,True,False,False,True,
9790712774989,B.O.398/03 - Zestaw do pielęgnacji paznokci - Dla dzieci i niemowląt - (SZARY) TAKE CARE,b-o-398-03-zestaw-do-pielegnacji-paznokci-dla-dzieci-i-niemowlat-szary-take-care,b-o-398-03-zestaw-do-pielegnacji-paznokci-dla-dzieci-i-niemowlat-szary-take-care,True,True,False,False,True,
9790712906061,AKUKU A0573 - Szczotka do butelek Miś - (RÓŻOWA),akuku-a0573-szczotka-do-butelek-rozowa-mis,akuku-a0573-szczotka-do-butelek-rozowa-mis,True,True,False,False,True,
9790713037133,CANPOL 7/406 - Szczotka z grzebykiem Newborn -  miękka naturalna BIAŁA,canpol-7-406-szczotka-z-grzebykiem-newborn-miekka-naturalna-biala,canpol-7-406-szczotka-z-grzebykiem-newborn-miekka-naturalna-biala,True,True,False,False,True,
9790713135437,CANPOL 9/814 - Zestaw pielęgnacyjny - do paznokci - dla niemowląt i dzieci - RÓŻOWY,canpol-9-814-zestaw-pielegnacyjny-do-paznokci-dla-niemowlat-i-dzieci-roz,canpol-9-814-zestaw-pielegnacyjny-do-paznokci-dla-niemowlat-i-dzieci-roz,True,True,False,False,True,
9790713233741,LOVI 22/905 - SMOCZEK silikonowy dynamiczny 2 szt. - (0-3m) - Harmony Girl,lovi-22-905-smoczek-silikonowy-dynamiczny-0-3m-2-szt-harmony-girl,lovi-22-905-smoczek-silikonowy-dynamiczny-0-3m-2-szt-harmony-girl,True,True,False,False,True,
9790713266509,B.O.568/03 - Szczotka i grzebień do włosów - Naturalne super miękkie włosie - (SZARA) TAKE CARE,b-o-568-03-szczotka-i-grzebien-do-wlosow-naturalne-super-miekkie-wlosie-szara-take-care,b-o-568-03-szczotka-i-grzebien-do-wlosow-naturalne-super-miekkie-wlosie-szara-take-care,True,True,False,False,True,
9790713332045,CHICCO 00006569100000 - SZCZOTKA+GRZEBIEŃ - naturalne włosie -  RÓŻOWY,chicco-00006569100000-szczotka-grzebien-naturalne-wlosie-roz,chicco-00006569100000-szczotka-grzebien-naturalne-wlosie-roz,True,True,False,False,True,
9790713364813,NIVEA BABY (80529) - KREM PIELĘGNACYJNY -  do twarzy i ciała - (200 ml),nivea-baby-80529-krem-pielegnacyjny-do-twarzy-i-ciala-200-ml,nivea-baby-80529-krem-pielegnacyjny-do-twarzy-i-ciala-200-ml,True,True,False,False,True,
9790713495885,B.O.1451  - Butelka antykolkowa - (260ml) – Babyono – Natural Nursing,b-o-1451-butelka-260-ml-natural-nursing,b-o-1451-butelka-260-ml-natural-nursing,True,True,False,False,True,
9790713626957,B.O.1450 - Butelka antykolkowa - (180ml) – Babyono – Natural Nursing,b-o-1450-butelka-180ml-natural-nursing,b-o-1450-butelka-180ml-natural-nursing,True,True,False,False,True,
9790713725261,CHICCO 00081311300000 - Butelka NF - Plastikowa 0m+ (150 ml) NEUTRALNA,chicco-00081311300000-butelka-nf-plastikowa-0m-150-ml-neutralna,chicco-00081311300000-butelka-nf-plastikowa-0m-150-ml-neutralna,True,True,False,False,True,
9790713790797,CHICCO 00006569200000 - SZCZOTKA+GRZEBIEŃ - naturalne włosie -  NIEBIESKA,chicco-00006569200000-szczotka-grzebien-naturalne-wlosie-niebieska,chicco-00006569200000-szczotka-grzebien-naturalne-wlosie-niebieska,True,True,False,False,True,
9790713823565,CANPOL 78/006 - Wielofunkcyjne podklady higieniczne - (60x60 cm),canpol-78-006-wielofunkcyjne-podklady-higieniczne-60x60-cm,canpol-78-006-wielofunkcyjne-podklady-higieniczne-60x60-cm,True,True,False,False,True,
9790713889101,Dr.Browns SB2100 - Butelka standard - (60ml) - OPTIONS,dr-browns-sb2100-butelka-standard-60ml-options,dr-browns-sb2100-butelka-standard-60ml-options,True,True,False,False,True,
9790713921869,BELLA Baby Happy Chusteczki nasączone - wit.E i Alantoina - (64 szt.),bella-baby-happy-chusteczki-nasaczone-wit-e-i-alantoina-64-szt,bella-baby-happy-chusteczki-nasaczone-wit-e-i-alantoina-64-szt,True,True,False,False,True,
9790714151245,CANPOL 3/115 - Bezpieczne patyczki dla niemowląt - (55 szt.),canpol-3-115-bezpieczne-patyczki-dla-niemowlat-55-szt,canpol-3-115-bezpieczne-patyczki-dla-niemowlat-55-szt,True,True,False,False,True,
9790714347853,AKUKU A0586 - Smoczek uspokajający 0-6m - NIEBIESKI,akuku-a0586-smoczek-uspokajajacy-0-6m-niebieski,akuku-a0586-smoczek-uspokajajacy-0-6m-niebieski,True,True,False,False,True,
9790714413389,NIVEA BABY (80590) -  Oliwka pielęgnacyjna - (200 ml),nivea-baby-80590-oliwka-pielegnacyjna-200-ml,nivea-baby-80590-oliwka-pielegnacyjna-200-ml,True,True,False,False,True,
9790714446157,AVENT SCF091/05 - Smoczek Ultra Soft - (0-6m) - beż/zieleń,avent-scf091-05-smoczek-ultra-soft-0-6m-bez-zielen,avent-scf091-05-smoczek-ultra-soft-0-6m-bez-zielen,True,True,False,False,True,
9790714478925,CHICCO - Oliwka do masażu 0m+ (200ml),chicco-00010242000000-oliwka-do-masazu-200ml-0m,chicco-00010242000000-oliwka-do-masazu-200ml-0m,True,True,False,False,True,
9790714609997,NIVEA BABY -  ŻEL 2w1 - do mycia ciała i włosów - na dobranoc - (200 ml),nivea-baby-80546-zel-2w1-do-mycia-ciala-i-wlosow-na-dobranoc-200-ml,nivea-baby-80546-zel-2w1-do-mycia-ciala-i-wlosow-na-dobranoc-200-ml,True,True,False,False,True,
9790714708301,NIVEA BABY - Mój pierwszy KREM  - (75 ml),nivea-baby-80538-moj-pierwszy-krem-75-ml,nivea-baby-80538-moj-pierwszy-krem-75-ml,True,True,False,False,True,
9790714839373,CHICCO 00010580000000 - Płyn do kąpieli protection  0m+ (500ml),chicco-00010580000000-plyn-do-kapieli-protection-500ml-0m,chicco-00010580000000-plyn-do-kapieli-protection-500ml-0m,True,True,False,False,True,
9790714904909,NIVEA BABY (80512) - ŻEL 2w1 do mycia ciała i włosów - z dozownikiem - (500 ml),nivea-baby-80512-zel-2w1-do-mycia-ciala-i-wlosow-z-dozownikiem-500-ml,nivea-baby-80512-zel-2w1-do-mycia-ciala-i-wlosow-z-dozownikiem-500-ml,True,True,False,False,True,
9790714937677,BAMBINO 83671 - Żel do mycia ciała i włosów - 2w1 - (400ml),bambino-83671-zel-do-mycia-ciala-i-wlosow-2w1-400ml,bambino-83671-zel-do-mycia-ciala-i-wlosow-2w1-400ml,True,True,False,False,True,
9790714970445,BAMBINO 83649 - Krem pielęgnacyjny z D-PANTENOLEM - 200ml,bambino-83649-krem-pielegnacyjny-z-pantenolem-200ml,bambino-83649-krem-pielegnacyjny-z-pantenolem-200ml,True,True,False,False,True,
9790715035981,BAMBINO 83660 - Chusteczki dla niemowląt  FOLIA - (63szt.),bambino-83660-chusteczki-dla-niemowlat-folia,bambino-83660-chusteczki-dla-niemowlat-folia,True,True,False,False,True,
9790715101517,ATK (MINIANIA) - Pielucha FLANELOWA - kolor z nadrukiem - (70x80 cm),atk-miniania-pielucha-z-flaneli-kolor-z-nadrukiem-pakowane-po-5szt,atk-miniania-pielucha-z-flaneli-kolor-z-nadrukiem-pakowane-po-5szt,True,True,False,False,True,
9790715199821,ATK (MINIANIA) - Pielucha FLANELOWA - BIAŁA  - (80x70cm) - 1 szt.,atk-miniania-pielucha-flanelowa-80x70-biala-bez-nadruku-cena-za-1szt-pakowane-po-5szt,atk-miniania-pielucha-flanelowa-80x70-biala-bez-nadruku-cena-za-1szt-pakowane-po-5szt,True,True,False,False,True,
9790715265357,AVENT SCF254/24 - Wkładki jednorazowe - (24 szt.),avent-scf254-24-wkladki-jednorazowe-24-szt,avent-scf254-24-wkladki-jednorazowe-24-szt,True,True,False,False,True,
9790715330893,CHICCO 00002256400000 - Krem na brodawki - (30 ml),chicco-00002256400000-krem-na-brodawki-30-ml,chicco-00002256400000-krem-na-brodawki-30-ml,True,True,False,False,True,
9790715396429,MEDELA 101041323 - Purelan maść LANOLINOWA- (7g),medela-101041323-purelan-masc-lanolinowa-7g,medela-101041323-purelan-masc-lanolinowa-7g,True,True,False,False,True,
9790715461965,ARDO - Krem przeciw rozstępom,ardo-krem-przeciw-rozstepom,ardo-krem-przeciw-rozstepom,True,True,False,False,True,
9790715527501,ARDO CARE - Lanolina 10ml,ardo-care-lanolina-10ml,ardo-care-lanolina-10ml,True,True,False,False,True,
9790715625805,AVENT SCF153/01-03 - Osłonki na piersi,avent-scf153-03-oslonki-na-piersi-srednie,avent-scf153-03-oslonki-na-piersi-srednie,True,True,False,False,True,
9790715986253,"AKUKU A0549(50, 51, 52) - Majtki jednorazowe poporodowe - (5 szt.)",akuku-a0549-majtki-jednorazowe-poporodowe-s,akuku-a0549-majtki-jednorazowe-poporodowe-s,True,True,False,False,True,
9790716084557,LANSINOH - Osłonki laktacyjne Nipple Shields - 2 sztuki (1 para),lansinoh-oslonki-laktacyjne-nipple-shields-24mm,lansinoh-oslonki-laktacyjne-nipple-shields-24mm,True,True,False,False,True,
9790716117325,AKUKU A0234(5) - Majtki siateczkowe wielorazowe - (2 szt),akuku-a0234-majtki-siateczkowe-wielorazowe-l,akuku-a0234-majtki-siateczkowe-wielorazowe-l,True,True,False,False,True,
9790716182861,AKUKU A0501 - Podkład jednorazowy 60x90 cm SENSITIVE  - (10 szt.),akuku-a0501-podklad-jednorazowy-60x90-cm-sensitive-10-szt,akuku-a0501-podklad-jednorazowy-60x90-cm-sensitive-10-szt,True,True,False,False,True,
9790716281165,AKUKU A0030 - Nawilżany papier toaletowy - (50 szt.),akuku-a0030-nawilzany-papier-toaletowy-50-szt,akuku-a0030-nawilzany-papier-toaletowy-50-szt,True,True,False,False,True,
9790716346701,AKUKU A0144 - Podkład higieniczny jednorazowy 60x90 cm -  proMED - (20 szt.),akuku-a0144-podklad-higieniczny-jednorazowy-60x90-cm-promed-20-szt,akuku-a0144-podklad-higieniczny-jednorazowy-60x90-cm-promed-20-szt,True,True,False,False,True,
9790716445005,LANSINOH - Wkładki laktacyjne jednorazowe - (60 szt.),lansinoh-wkladki-laktacyjne-jednorazowe-60-szt,lansinoh-wkladki-laktacyjne-jednorazowe-60-szt,True,True,False,False,True,
9790716510541,AKUKU A0160 - Wkładki laktacyjne DAILY -  (60 szt.),akuku-a0160-wkladki-laktacyjne-daily-60-szt,akuku-a0160-wkladki-laktacyjne-daily-60-szt,True,True,False,False,True,
